Nome,Partido,Voto,ID Votacao
Samuel Moreira    ,(PSDB-SP),Não,23752
Paulo Ganime      ,(NOVO-RJ),Não,23752
Paulo Martins     ,(PSC-PR),Não,23752
Marcelo Moraes    ,(PTB-RS),Não,23752
André Figueiredo  ,(PDT-CE),Obstrução,23752
Paulo Ramos       ,(PDT-RJ),Obstrução,23752
Greyce Elias      ,(AVANTE-MG),Não,23752
Alex Manente      ,(CIDADANIA-SP),Não,23752
Dr. Frederico     ,(PATRIOTA-MG),Não,23752
Alice Portugal    ,(PCdoB-BA),Obstrução,23752
Diego Garcia      ,(PODE-PR),Não,23752
Acácio Favacho    ,(PROS-AP),Não,23752
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23752
Carlos Veras      ,(PT-PE),Obstrução,23752
Henrique Fontana  ,(PT-RS),Obstrução,23752
Jorge Solla       ,(PT-BA),Obstrução,23752
Pedro Uczai       ,(PT-SC),Obstrução,23752
Aliel Machado     ,(PSB-PR),Não,23752
Heitor Schuch     ,(PSB-RS),Obstrução,23752
Lídice da Mata    ,(PSB-BA),Obstrução,23752
Ivan Valente      ,(PSOL-SP),Obstrução,23752
Joenia Wapichana  ,(REDE-RR),Obstrução,23752
Vinicius Poit     ,(NOVO-SP),Não,23752
Alexandre Frota   ,(PSL-SP),Não,23753
Daniel Freitas    ,(PSL-SC),Não,23753
Filipe Barros     ,(PSL-PR),Não,23753
Heitor Freire     ,(PSL-CE),Não,23753
Nicoletti         ,(PSL-RR),Não,23753
Arthur O. Maia    ,(DEM-BA),Não,23753
Bilac Pinto       ,(DEM-MG),Não,23753
Pedro Paulo       ,(DEM-RJ),Não,23753
Celso Maldaner    ,(MDB-SC),Não,23753
João Marcelo S.   ,(MDB-MA),Não,23753
FernandoRodolfo   ,(PL-PE),Não,23753
Giovani Cherini   ,(PL-RS),Não,23753
Marcelo Ramos     ,(PL-AM),Não,23753
Guilherme Mussi   ,(PP-SP),Não,23753
Ronaldo Carletto  ,(PP-BA),Não,23753
Evair de Melo     ,(PP-ES),Não,23753
Cap. Alberto Neto ,(PRB-AM),Não,23753
Cleber Verde      ,(PRB-MA),Não,23753
Silvio Costa Filho,(PRB-PE),Não,23753
Darci de Matos    ,(PSD-SC),Não,23753
Deleg. Éder Mauro ,(PSD-PA),Não,23753
Stephanes Junior  ,(PSD-PR),Não,23753
Beto Pereira      ,(PSDB-MS),Não,23753
Daniel Trzeciak   ,(PSDB-RS),Não,23753
Samuel Moreira    ,(PSDB-SP),Não,23753
Paulo Ganime      ,(NOVO-RJ),Não,23753
Paulo Martins     ,(PSC-PR),Não,23753
Marcelo Moraes    ,(PTB-RS),Não,23753
André Figueiredo  ,(PDT-CE),Obstrução,23753
Paulo Ramos       ,(PDT-RJ),Obstrução,23753
Greyce Elias      ,(AVANTE-MG),Não,23753
Alex Manente      ,(CIDADANIA-SP),Não,23753
Dr. Frederico     ,(PATRIOTA-MG),Não,23753
Alice Portugal    ,(PCdoB-BA),Obstrução,23753
Diego Garcia      ,(PODE-PR),Não,23753
Acácio Favacho    ,(PROS-AP),Não,23753
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23753
Carlos Veras      ,(PT-PE),Obstrução,23753
Henrique Fontana  ,(PT-RS),Obstrução,23753
Jorge Solla       ,(PT-BA),Obstrução,23753
Pedro Uczai       ,(PT-SC),Obstrução,23753
Aliel Machado     ,(PSB-PR),Obstrução,23753
Heitor Schuch     ,(PSB-RS),Obstrução,23753
Lídice da Mata    ,(PSB-BA),Obstrução,23753
Ivan Valente      ,(PSOL-SP),Obstrução,23753
Joenia Wapichana  ,(REDE-RR),Obstrução,23753
Vinicius Poit     ,(NOVO-SP),Não,23753
Alexandre Frota   ,(PSL-SP),Não,23754
Daniel Freitas    ,(PSL-SC),Não,23754
Filipe Barros     ,(PSL-PR),Não,23754
Heitor Freire     ,(PSL-CE),Não,23754
Arthur O. Maia    ,(DEM-BA),Não,23754
Bilac Pinto       ,(DEM-MG),Não,23754
Pedro Paulo       ,(DEM-RJ),Não,23754
Celso Maldaner    ,(MDB-SC),Não,23754
Darcísio Perondi  ,(MDB-RS),Não,23754
João Marcelo S.   ,(MDB-MA),Não,23754
FernandoRodolfo   ,(PL-PE),Não,23754
Giovani Cherini   ,(PL-RS),Não,23754
Marcelo Ramos     ,(PL-AM),Não,23754
Guilherme Mussi   ,(PP-SP),Não,23754
Ronaldo Carletto  ,(PP-BA),Não,23754
Evair de Melo     ,(PP-ES),Não,23754
Cap. Alberto Neto ,(PRB-AM),Não,23754
Cleber Verde      ,(PRB-MA),Não,23754
Silvio Costa Filho,(PRB-PE),Não,23754
Darci de Matos    ,(PSD-SC),Não,23754
Deleg. Éder Mauro ,(PSD-PA),Não,23754
Stephanes Junior  ,(PSD-PR),Não,23754
Beto Pereira      ,(PSDB-MS),Não,23754
Daniel Trzeciak   ,(PSDB-RS),Não,23754
Samuel Moreira    ,(PSDB-SP),Não,23754
Paulo Ganime      ,(NOVO-RJ),Não,23754
Paulo Martins     ,(PSC-PR),Não,23754
Marcelo Moraes    ,(PTB-RS),Não,23754
André Figueiredo  ,(PDT-CE),Obstrução,23754
Paulo Ramos       ,(PDT-RJ),Obstrução,23754
Greyce Elias      ,(AVANTE-MG),Não,23754
Alex Manente      ,(CIDADANIA-SP),Não,23754
Dr. Frederico     ,(PATRIOTA-MG),Não,23754
Alice Portugal    ,(PCdoB-BA),Obstrução,23754
Léo Moraes        ,(PODE-RO),Não,23754
Acácio Favacho    ,(PROS-AP),Não,23754
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23754
Carlos Veras      ,(PT-PE),Obstrução,23754
Henrique Fontana  ,(PT-RS),Obstrução,23754
Jorge Solla       ,(PT-BA),Obstrução,23754
Pedro Uczai       ,(PT-SC),Obstrução,23754
Aliel Machado     ,(PSB-PR),Obstrução,23754
Heitor Schuch     ,(PSB-RS),Obstrução,23754
Lídice da Mata    ,(PSB-BA),Obstrução,23754
Ivan Valente      ,(PSOL-SP),Obstrução,23754
Joenia Wapichana  ,(REDE-RR),Obstrução,23754
Vinicius Poit     ,(NOVO-SP),Não,23754
Alexandre Frota   ,(PSL-SP),Não,23757
Daniel Freitas    ,(PSL-SC),Não,23757
FelipeFrancischini,(PSL-PR),Não,23757
Filipe Barros     ,(PSL-PR),Não,23757
Nicoletti         ,(PSL-RR),Não,23757
Arthur O. Maia    ,(DEM-BA),Não,23757
Bilac Pinto       ,(DEM-MG),Não,23757
Pedro Paulo       ,(DEM-RJ),Não,23757
Celso Maldaner    ,(MDB-SC),Não,23757
Darcísio Perondi  ,(MDB-RS),Não,23757
João Marcelo S.   ,(MDB-MA),Não,23757
FernandoRodolfo   ,(PL-PE),Não,23757
Giovani Cherini   ,(PL-RS),Não,23757
Marcelo Ramos     ,(PL-AM),Não,23757
Guilherme Mussi   ,(PP-SP),Não,23757
Ronaldo Carletto  ,(PP-BA),Não,23757
Evair de Melo     ,(PP-ES),Não,23757
Cap. Alberto Neto ,(PRB-AM),Não,23757
Cleber Verde      ,(PRB-MA),Não,23757
Silvio Costa Filho,(PRB-PE),Não,23757
Darci de Matos    ,(PSD-SC),Não,23757
Deleg. Éder Mauro ,(PSD-PA),Não,23757
Stephanes Junior  ,(PSD-PR),Não,23757
Beto Pereira      ,(PSDB-MS),Não,23757
Daniel Trzeciak   ,(PSDB-RS),Não,23757
Samuel Moreira    ,(PSDB-SP),Não,23757
Paulo Ganime      ,(NOVO-RJ),Não,23757
Paulo Martins     ,(PSC-PR),Não,23757
Marcelo Moraes    ,(PTB-RS),Não,23757
André Figueiredo  ,(PDT-CE),Obstrução,23757
Paulo Ramos       ,(PDT-RJ),Obstrução,23757
Greyce Elias      ,(AVANTE-MG),Não,23757
Alex Manente      ,(CIDADANIA-SP),Não,23757
Dr. Frederico     ,(PATRIOTA-MG),Não,23757
Alice Portugal    ,(PCdoB-BA),Obstrução,23757
Diego Garcia      ,(PODE-PR),Não,23757
Acácio Favacho    ,(PROS-AP),Não,23757
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23757
Carlos Veras      ,(PT-PE),Obstrução,23757
Henrique Fontana  ,(PT-RS),Obstrução,23757
Jorge Solla       ,(PT-BA),Obstrução,23757
José Guimarães    ,(PT-CE),Obstrução,23757
Aliel Machado     ,(PSB-PR),Obstrução,23757
Heitor Schuch     ,(PSB-RS),Obstrução,23757
Lídice da Mata    ,(PSB-BA),Obstrução,23757
Ivan Valente      ,(PSOL-SP),Obstrução,23757
Joenia Wapichana  ,(REDE-RR),Obstrução,23757
Vinicius Poit     ,(NOVO-SP),Não,23757
Alexandre Frota   ,(PSL-SP),Não,23765
Filipe Barros     ,(PSL-PR),Não,23765
Heitor Freire     ,(PSL-CE),Não,23765
Júnior Bozzella   ,(PSL-SP),Não,23765
Joice Hasselmann  ,(PSL-SP),Não,23765
Arthur O. Maia    ,(DEM-BA),Não,23765
Bilac Pinto       ,(DEM-MG),Não,23765
Pedro Paulo       ,(DEM-RJ),Não,23765
Celso Maldaner    ,(MDB-SC),Não,23765
Darcísio Perondi  ,(MDB-RS),Não,23765
João Marcelo S.   ,(MDB-MA),Não,23765
FernandoRodolfo   ,(PL-PE),Não,23765
Giovani Cherini   ,(PL-RS),Não,23765
Marcelo Ramos     ,(PL-AM),Não,23765
Guilherme Mussi   ,(PP-SP),Não,23765
Ronaldo Carletto  ,(PP-BA),Não,23765
Evair de Melo     ,(PP-ES),Não,23765
Cap. Alberto Neto ,(PRB-AM),Não,23765
Cleber Verde      ,(PRB-MA),Não,23765
Silvio Costa Filho,(PRB-PE),Não,23765
Darci de Matos    ,(PSD-SC),Não,23765
Stephanes Junior  ,(PSD-PR),Não,23765
Beto Pereira      ,(PSDB-MS),Não,23765
Daniel Trzeciak   ,(PSDB-RS),Não,23765
Samuel Moreira    ,(PSDB-SP),Não,23765
Paulo Ganime      ,(NOVO-RJ),Não,23765
Paulo Martins     ,(PSC-PR),Não,23765
Marcelo Moraes    ,(PTB-RS),Não,23765
André Figueiredo  ,(PDT-CE),Obstrução,23765
Paulo Ramos       ,(PDT-RJ),Obstrução,23765
Greyce Elias      ,(AVANTE-MG),Não,23765
Alex Manente      ,(CIDADANIA-SP),Não,23765
Dr. Frederico     ,(PATRIOTA-MG),Não,23765
Alice Portugal    ,(PCdoB-BA),Obstrução,23765
Diego Garcia      ,(PODE-PR),Não,23765
Acácio Favacho    ,(PROS-AP),Não,23765
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23765
Carlos Veras      ,(PT-PE),Obstrução,23765
Henrique Fontana  ,(PT-RS),Obstrução,23765
Jorge Solla       ,(PT-BA),Obstrução,23765
José Guimarães    ,(PT-CE),Obstrução,23765
Aliel Machado     ,(PSB-PR),Obstrução,23765
Heitor Schuch     ,(PSB-RS),Obstrução,23765
Lídice da Mata    ,(PSB-BA),Obstrução,23765
Ivan Valente      ,(PSOL-SP),Obstrução,23765
Joenia Wapichana  ,(REDE-RR),Obstrução,23765
Vinicius Poit     ,(NOVO-SP),Não,23765
Alexandre Frota   ,(PSL-SP),Não,23766
Daniel Freitas    ,(PSL-SC),Não,23766
FelipeFrancischini,(PSL-PR),Não,23766
Filipe Barros     ,(PSL-PR),Não,23766
Heitor Freire     ,(PSL-CE),Não,23766
Arthur O. Maia    ,(DEM-BA),Não,23766
Bilac Pinto       ,(DEM-MG),Não,23766
Pedro Paulo       ,(DEM-RJ),Não,23766
Celso Maldaner    ,(MDB-SC),Não,23766
Darcísio Perondi  ,(MDB-RS),Não,23766
João Marcelo S.   ,(MDB-MA),Não,23766
FernandoRodolfo   ,(PL-PE),Não,23766
Giovani Cherini   ,(PL-RS),Não,23766
Marcelo Ramos     ,(PL-AM),Não,23766
Ronaldo Carletto  ,(PP-BA),Não,23766
Evair de Melo     ,(PP-ES),Não,23766
Cap. Alberto Neto ,(PRB-AM),Não,23766
Cleber Verde      ,(PRB-MA),Não,23766
Silvio Costa Filho,(PRB-PE),Não,23766
Darci de Matos    ,(PSD-SC),Não,23766
Deleg. Éder Mauro ,(PSD-PA),Não,23766
Stephanes Junior  ,(PSD-PR),Não,23766
Beto Pereira      ,(PSDB-MS),Não,23766
Daniel Trzeciak   ,(PSDB-RS),Não,23766
Samuel Moreira    ,(PSDB-SP),Não,23766
Paulo Ganime      ,(NOVO-RJ),Não,23766
Paulo Martins     ,(PSC-PR),Não,23766
Marcelo Moraes    ,(PTB-RS),Não,23766
André Figueiredo  ,(PDT-CE),Obstrução,23766
Paulo Ramos       ,(PDT-RJ),Obstrução,23766
Greyce Elias      ,(AVANTE-MG),Não,23766
Alex Manente      ,(CIDADANIA-SP),Não,23766
Dr. Frederico     ,(PATRIOTA-MG),Não,23766
Alice Portugal    ,(PCdoB-BA),Obstrução,23766
Diego Garcia      ,(PODE-PR),Não,23766
Acácio Favacho    ,(PROS-AP),Não,23766
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23766
Carlos Veras      ,(PT-PE),Obstrução,23766
Henrique Fontana  ,(PT-RS),Obstrução,23766
Jorge Solla       ,(PT-BA),Obstrução,23766
Pedro Uczai       ,(PT-SC),Obstrução,23766
Aliel Machado     ,(PSB-PR),Obstrução,23766
Heitor Schuch     ,(PSB-RS),Obstrução,23766
Bira do Pindaré   ,(PSB-MA),Obstrução,23766
Ivan Valente      ,(PSOL-SP),Obstrução,23766
Joenia Wapichana  ,(REDE-RR),Obstrução,23766
Vinicius Poit     ,(NOVO-SP),Não,23766
Alexandre Frota   ,(PSL-SP),Sim,23767
Daniel Freitas    ,(PSL-SC),Sim,23767
Filipe Barros     ,(PSL-PR),Sim,23767
Heitor Freire     ,(PSL-CE),Sim,23767
Joice Hasselmann  ,(PSL-SP),Sim,23767
Arthur O. Maia    ,(DEM-BA),Sim,23767
Bilac Pinto       ,(DEM-MG),Sim,23767
Paulo Azi         ,(DEM-BA),Sim,23767
Celso Maldaner    ,(MDB-SC),Sim,23767
Darcísio Perondi  ,(MDB-RS),Sim,23767
Flaviano Melo     ,(MDB-AC),Sim,23767
FernandoRodolfo   ,(PL-PE),Sim,23767
Giovani Cherini   ,(PL-RS),Sim,23767
Marcelo Ramos     ,(PL-AM),Sim,23767
Ronaldo Carletto  ,(PP-BA),Sim,23767
Evair de Melo     ,(PP-ES),Sim,23767
Guilherme Derrite ,(PP-SP),Sim,23767
Cap. Alberto Neto ,(PRB-AM),Sim,23767
Silvio Costa Filho,(PRB-PE),Sim,23767
Lafayette Andrada ,(PRB-MG),Sim,23767
Darci de Matos    ,(PSD-SC),Sim,23767
Deleg. Éder Mauro ,(PSD-PA),Sim,23767
Hugo Leal         ,(PSD-RJ),Sim,23767
Beto Pereira      ,(PSDB-MS),Sim,23767
Daniel Trzeciak   ,(PSDB-RS),Sim,23767
Samuel Moreira    ,(PSDB-SP),Sim,23767
Paulo Ganime      ,(NOVO-RJ),Sim,23767
Paulo Martins     ,(PSC-PR),Sim,23767
Paulo Ramos       ,(PDT-RJ),Não,23767
Fábio Henrique    ,(PDT-SE),Não,23767
Greyce Elias      ,(AVANTE-MG),Sim,23767
Alex Manente      ,(CIDADANIA-SP),Sim,23767
Dr. Frederico     ,(PATRIOTA-MG),Sim,23767
Alice Portugal    ,(PCdoB-BA),Não,23767
Diego Garcia      ,(PODE-PR),Sim,23767
ToninhoWandscheer ,(PROS-PR),Sim,23767
Israel Batista    ,(PV-DF),Não,23767
Carlos Veras      ,(PT-PE),Não,23767
Gleisi Hoffmann   ,(PT-PR),Não,23767
Henrique Fontana  ,(PT-RS),Não,23767
Jorge Solla       ,(PT-BA),Não,23767
Heitor Schuch     ,(PSB-RS),Não,23767
Lídice da Mata    ,(PSB-BA),Não,23767
Sâmia Bomfim      ,(PSOL-SP),Não,23767
Joenia Wapichana  ,(REDE-RR),Não,23767
Vinicius Poit     ,(NOVO-SP),Sim,23767
Alexandre Frota   ,(PSL-SP),Sim,23768
Daniel Freitas    ,(PSL-SC),Sim,23768
Filipe Barros     ,(PSL-PR),Sim,23768
Heitor Freire     ,(PSL-CE),Sim,23768
Joice Hasselmann  ,(PSL-SP),Sim,23768
Arthur O. Maia    ,(DEM-BA),Sim,23768
Bilac Pinto       ,(DEM-MG),Sim,23768
Pedro Paulo       ,(DEM-RJ),Sim,23768
Celso Maldaner    ,(MDB-SC),Sim,23768
Darcísio Perondi  ,(MDB-RS),Sim,23768
Flaviano Melo     ,(MDB-AC),Sim,23768
FernandoRodolfo   ,(PL-PE),Sim,23768
Giovani Cherini   ,(PL-RS),Sim,23768
Marcelo Ramos     ,(PL-AM),Sim,23768
Guilherme Mussi   ,(PP-SP),Sim,23768
Ronaldo Carletto  ,(PP-BA),Sim,23768
Evair de Melo     ,(PP-ES),Sim,23768
Cap. Alberto Neto ,(PRB-AM),Sim,23768
Silvio Costa Filho,(PRB-PE),Sim,23768
Lafayette Andrada ,(PRB-MG),Sim,23768
Darci de Matos    ,(PSD-SC),Sim,23768
Deleg. Éder Mauro ,(PSD-PA),Sim,23768
Stephanes Junior  ,(PSD-PR),Sim,23768
Beto Pereira      ,(PSDB-MS),Sim,23768
Daniel Trzeciak   ,(PSDB-RS),Sim,23768
Samuel Moreira    ,(PSDB-SP),Sim,23768
Paulo Ganime      ,(NOVO-RJ),Sim,23768
Paulo Martins     ,(PSC-PR),Sim,23768
Marcelo Moraes    ,(PTB-RS),Sim,23768
André Figueiredo  ,(PDT-CE),Não,23768
Paulo Ramos       ,(PDT-RJ),Não,23768
Greyce Elias      ,(AVANTE-MG),Sim,23768
Alex Manente      ,(CIDADANIA-SP),Sim,23768
Dr. Frederico     ,(PATRIOTA-MG),Sim,23768
Alice Portugal    ,(PCdoB-BA),Não,23768
Diego Garcia      ,(PODE-PR),Sim,23768
ToninhoWandscheer ,(PROS-PR),Sim,23768
Israel Batista    ,(PV-DF),Não,23768
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Sim,23768
Carlos Veras      ,(PT-PE),Não,23768
Gleisi Hoffmann   ,(PT-PR),Não,23768
Henrique Fontana  ,(PT-RS),Não,23768
Jorge Solla       ,(PT-BA),Não,23768
Aliel Machado     ,(PSB-PR),Não,23768
Heitor Schuch     ,(PSB-RS),Não,23768
Lídice da Mata    ,(PSB-BA),Não,23768
Sâmia Bomfim      ,(PSOL-SP),Não,23768
Joenia Wapichana  ,(REDE-RR),Não,23768
Vinicius Poit     ,(NOVO-SP),Sim,23768
Alexandre Frota   ,(PSL-SP),Não,23769
Filipe Barros     ,(PSL-PR),Não,23769
Heitor Freire     ,(PSL-CE),Não,23769
Joice Hasselmann  ,(PSL-SP),Não,23769
Major Vitor Hugo  ,(PSL-GO),Não,23769
Arthur O. Maia    ,(DEM-BA),Não,23769
Pedro Paulo       ,(DEM-RJ),Não,23769
Paulo Azi         ,(DEM-BA),Não,23769
Celso Maldaner    ,(MDB-SC),Não,23769
Darcísio Perondi  ,(MDB-RS),Não,23769
Flaviano Melo     ,(MDB-AC),Não,23769
Giovani Cherini   ,(PL-RS),Não,23769
Marcelo Ramos     ,(PL-AM),Não,23769
Cacá Leão         ,(PP-BA),Não,23769
Ronaldo Carletto  ,(PP-BA),Não,23769
Evair de Melo     ,(PP-ES),Não,23769
Silvio Costa Filho,(PRB-PE),Não,23769
Lafayette Andrada ,(PRB-MG),Não,23769
Vinicius Carvalho ,(PRB-SP),Não,23769
Darci de Matos    ,(PSD-SC),Sim,23769
Deleg. Éder Mauro ,(PSD-PA),Sim,23769
Stephanes Junior  ,(PSD-PR),Não,23769
Beto Pereira      ,(PSDB-MS),Não,23769
Daniel Trzeciak   ,(PSDB-RS),Não,23769
Samuel Moreira    ,(PSDB-SP),Não,23769
Paulo Ganime      ,(NOVO-RJ),Não,23769
Otoni de Paula    ,(PSC-RJ),Não,23769
Nivaldo Albuquerq ,(PTB-AL),Não,23769
Paulo Ramos       ,(PDT-RJ),Sim,23769
Fábio Henrique    ,(PDT-SE),Sim,23769
Greyce Elias      ,(AVANTE-MG),Não,23769
Alex Manente      ,(CIDADANIA-SP),Não,23769
Dr. Frederico     ,(PATRIOTA-MG),Sim,23769
Alice Portugal    ,(PCdoB-BA),Sim,23769
Léo Moraes        ,(PODE-RO),Sim,23769
ToninhoWandscheer ,(PROS-PR),Não,23769
Israel Batista    ,(PV-DF),Sim,23769
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23769
Carlos Veras      ,(PT-PE),Sim,23769
Gleisi Hoffmann   ,(PT-PR),Sim,23769
Henrique Fontana  ,(PT-RS),Sim,23769
Jorge Solla       ,(PT-BA),Sim,23769
Aliel Machado     ,(PSB-PR),Sim,23769
Heitor Schuch     ,(PSB-RS),Sim,23769
Lídice da Mata    ,(PSB-BA),Sim,23769
Sâmia Bomfim      ,(PSOL-SP),Sim,23769
Joenia Wapichana  ,(REDE-RR),Sim,23769
Vinicius Poit     ,(NOVO-SP),Não,23769
Filipe Barros     ,(PSL-PR),Não,23770
Heitor Freire     ,(PSL-CE),Não,23770
Joice Hasselmann  ,(PSL-SP),Não,23770
Major Vitor Hugo  ,(PSL-GO),Não,23770
Delegado Waldir   ,(PSL-GO),Não,23770
Arthur O. Maia    ,(DEM-BA),Não,23770
Pedro Paulo       ,(DEM-RJ),Não,23770
Paulo Azi         ,(DEM-BA),Não,23770
Celso Maldaner    ,(MDB-SC),Não,23770
Darcísio Perondi  ,(MDB-RS),Não,23770
Isnaldo Bulhões Jr,(MDB-AL),Não,23770
FernandoRodolfo   ,(PL-PE),Sim,23770
Giovani Cherini   ,(PL-RS),Não,23770
Marcelo Ramos     ,(PL-AM),Não,23770
Cacá Leão         ,(PP-BA),Não,23770
Ronaldo Carletto  ,(PP-BA),Não,23770
Evair de Melo     ,(PP-ES),Não,23770
Silvio Costa Filho,(PRB-PE),Não,23770
Lafayette Andrada ,(PRB-MG),Não,23770
Vinicius Carvalho ,(PRB-SP),Não,23770
Darci de Matos    ,(PSD-SC),Sim,23770
Deleg. Éder Mauro ,(PSD-PA),Sim,23770
Marco Bertaiolli  ,(PSD-SP),Sim,23770
Beto Pereira      ,(PSDB-MS),Não,23770
Daniel Trzeciak   ,(PSDB-RS),Não,23770
Samuel Moreira    ,(PSDB-SP),Não,23770
Paulo Ganime      ,(NOVO-RJ),Não,23770
Paulo Martins     ,(PSC-PR),Não,23770
Nivaldo Albuquerq ,(PTB-AL),Não,23770
Paulo Ramos       ,(PDT-RJ),Sim,23770
Fábio Henrique    ,(PDT-SE),Sim,23770
Greyce Elias      ,(AVANTE-MG),Não,23770
Alex Manente      ,(CIDADANIA-SP),Não,23770
Dr. Frederico     ,(PATRIOTA-MG),Sim,23770
Alice Portugal    ,(PCdoB-BA),Sim,23770
Léo Moraes        ,(PODE-RO),Sim,23770
ToninhoWandscheer ,(PROS-PR),Não,23770
Israel Batista    ,(PV-DF),Sim,23770
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23770
Carlos Veras      ,(PT-PE),Sim,23770
Gleisi Hoffmann   ,(PT-PR),Sim,23770
Henrique Fontana  ,(PT-RS),Sim,23770
Jorge Solla       ,(PT-BA),Sim,23770
Aliel Machado     ,(PSB-PR),Sim,23770
Heitor Schuch     ,(PSB-RS),Sim,23770
Lídice da Mata    ,(PSB-BA),Sim,23770
Sâmia Bomfim      ,(PSOL-SP),Sim,23770
Joenia Wapichana  ,(REDE-RR),Sim,23770
Vinicius Poit     ,(NOVO-SP),Não,23770
Alexandre Frota   ,(PSL-SP),Não,23771
Filipe Barros     ,(PSL-PR),Não,23771
Heitor Freire     ,(PSL-CE),Não,23771
Joice Hasselmann  ,(PSL-SP),Não,23771
Major Vitor Hugo  ,(PSL-GO),Não,23771
Pedro Paulo       ,(DEM-RJ),Não,23771
Paulo Azi         ,(DEM-BA),Não,23771
Celso Maldaner    ,(MDB-SC),Não,23771
Darcísio Perondi  ,(MDB-RS),Não,23771
Isnaldo Bulhões Jr,(MDB-AL),Não,23771
FernandoRodolfo   ,(PL-PE),Sim,23771
Giovani Cherini   ,(PL-RS),Sim,23771
João C. Bacelar   ,(PL-BA),Sim,23771
Ronaldo Carletto  ,(PP-BA),Não,23771
Evair de Melo     ,(PP-ES),Não,23771
Guilherme Derrite ,(PP-SP),Não,23771
Cap. Alberto Neto ,(PRB-AM),Não,23771
Lafayette Andrada ,(PRB-MG),Não,23771
João Roma         ,(PRB-BA),Não,23771
Darci de Matos    ,(PSD-SC),Não,23771
Deleg. Éder Mauro ,(PSD-PA),Não,23771
Stephanes Junior  ,(PSD-PR),Não,23771
Daniel Trzeciak   ,(PSDB-RS),Não,23771
Samuel Moreira    ,(PSDB-SP),Não,23771
Eduardo Cury      ,(PSDB-SP),Não,23771
Paulo Ganime      ,(NOVO-RJ),Não,23771
Paulo Martins     ,(PSC-PR),Não,23771
Marcelo Moraes    ,(PTB-RS),Sim,23771
Paulo Ramos       ,(PDT-RJ),Sim,23771
Fábio Henrique    ,(PDT-SE),Sim,23771
Greyce Elias      ,(AVANTE-MG),Não,23771
Alex Manente      ,(CIDADANIA-SP),Sim,23771
Dr. Frederico     ,(PATRIOTA-MG),Não,23771
Alice Portugal    ,(PCdoB-BA),Sim,23771
Diego Garcia      ,(PODE-PR),Não,23771
ToninhoWandscheer ,(PROS-PR),Não,23771
Israel Batista    ,(PV-DF),Sim,23771
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23771
Carlos Veras      ,(PT-PE),Sim,23771
Gleisi Hoffmann   ,(PT-PR),Sim,23771
Henrique Fontana  ,(PT-RS),Sim,23771
Jorge Solla       ,(PT-BA),Sim,23771
Aliel Machado     ,(PSB-PR),Sim,23771
Heitor Schuch     ,(PSB-RS),Sim,23771
Lídice da Mata    ,(PSB-BA),Sim,23771
Sâmia Bomfim      ,(PSOL-SP),Sim,23771
Joenia Wapichana  ,(REDE-RR),Sim,23771
Vinicius Poit     ,(NOVO-SP),Não,23771
Alexandre Frota   ,(PSL-SP),Sim,23774
Daniel Freitas    ,(PSL-SC),Sim,23774
Filipe Barros     ,(PSL-PR),Sim,23774
Júnior Bozzella   ,(PSL-SP),Sim,23774
Arthur O. Maia    ,(DEM-BA),Sim,23774
Bilac Pinto       ,(DEM-MG),Sim,23774
Pedro Paulo       ,(DEM-RJ),Sim,23774
Celso Maldaner    ,(MDB-SC),Sim,23774
Darcísio Perondi  ,(MDB-RS),Sim,23774
FernandoRodolfo   ,(PL-PE),Sim,23774
Giovani Cherini   ,(PL-RS),Sim,23774
Marcelo Ramos     ,(PL-AM),Sim,23774
Evair de Melo     ,(PP-ES),Sim,23774
Cap. Alberto Neto ,(PRB-AM),Sim,23774
Cleber Verde      ,(PRB-MA),Sim,23774
Silvio Costa Filho,(PRB-PE),Sim,23774
Darci de Matos    ,(PSD-SC),Sim,23774
Deleg. Éder Mauro ,(PSD-PA),Sim,23774
Stephanes Junior  ,(PSD-PR),Sim,23774
Beto Pereira      ,(PSDB-MS),Sim,23774
Daniel Trzeciak   ,(PSDB-RS),Sim,23774
Samuel Moreira    ,(PSDB-SP),Sim,23774
Paulo Ganime      ,(NOVO-RJ),Sim,23774
Marcelo Moraes    ,(PTB-RS),Sim,23774
André Figueiredo  ,(PDT-CE),Não,23774
Paulo Ramos       ,(PDT-RJ),Não,23774
Alex Manente      ,(CIDADANIA-SP),Sim,23774
Dr. Frederico     ,(PATRIOTA-MG),Sim,23774
Alice Portugal    ,(PCdoB-BA),Não,23774
Diego Garcia      ,(PODE-PR),Sim,23774
ToninhoWandscheer ,(PROS-PR),Sim,23774
Israel Batista    ,(PV-DF),Não,23774
Carlos Veras      ,(PT-PE),Não,23774
Gleisi Hoffmann   ,(PT-PR),Não,23774
Henrique Fontana  ,(PT-RS),Não,23774
Jorge Solla       ,(PT-BA),Não,23774
